,UNITID,X,X.2,X.1,OPEID,opeid6,INSTNM,CITY,STABBR,INSTURL,NPCURL,HCM2,PREDDEG,CONTROL,LOCALE,HBCU,PBI,ANNHI,TRIBAL,AANAPII,HSI,NANTI,MENONLY,WOMENONLY,RELAFFIL,SATVR25,SATVR75,SATMT25,SATMT75,SATWR25,SATWR75,SATVRMID,SATMTMID,SATWRMID,ACTCM25,ACTCM75,ACTEN25,ACTEN75,ACTMT25,ACTMT75,ACTWR25,ACTWR75,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID,SAT_AVG,SAT_AVG_ALL,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,DISTANCEONLY,UGDS.y,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,PPTUG_EF,CURROPER,NPT4_PUB,NPT4_PRIV,NPT41_PUB,NPT42_PUB,NPT43_PUB,NPT44_PUB,NPT45_PUB,NPT41_PRIV,NPT42_PRIV,NPT43_PRIV,NPT44_PRIV,NPT45_PRIV,PCTPELL,RET_FT4,RET_FTL4,RET_PT4,RET_PTL4,PCTFLOAN,UG25abv,GRAD_DEBT_MDN_SUPP,GRAD_DEBT_MDN10YR_SUPP,RPY_3YR_RT_SUPP,C150_4_POOLED_SUPP,C200_L4_POOLED_SUPP,md_earn_wne_p10,gt_25k_p6,Institution.Name,INSTSIZE..HD2010.,RET_PCF..EF2010D.,GRRTTOT..DRVGR2010.,GRRTM..DRVGR2010.,GRRTW..DRVGR2010.,F1TUFEFT..DRVF2010.,F1STAPFT..DRVF2010.,F1LCAPFT..DRVF2010.,F1PGGCFT..DRVF2010.,F2TUFEFT..DRVF2010.,F2PGGCFT..DRVF2010.,F1INSTPC..DRVF2010.,F1ACSPPC..DRVF2010.,F1STSVPC..DRVF2010.,F1INSUPC..DRVF2010.,F2INSTPC..DRVF2010.,F2ACSPPC..DRVF2010.,F2STSVPC..DRVF2010.,F1ENDMFT..DRVF2010.,F2ENDMFT..DRVF2010.,ENDOW,ExpIn,GiftRev,TotalRev,Rating,HIGHDEG
4711,444255,4711,4737,4737,493404,4934,Daymar Institute-Murfreesboro,Murfreesboro,TN,www.daymarinstitute.edu/colleges/murfreesboro-tennessee,netpricecalculator.daymarinstitute.edu/,0,2,3,12,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1667,0,0,0,0,0,0,0,0.5833,0.125,0,0,190,0.6947,0.2421,0.0368,0.0053,0,0,0.0211,0,0,0.1789,1,NA,24892,NA,NA,NA,NA,NA,24230,26852,27600,NA,NA,0.8133,NA,NA,NA,NA,0.8291,0.6895,23658,262.6522989,0.331091899,0.696737419,NA,22500,0.35798499,Daymar Institute-Murfreesboro,1,NA,81,86,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7048896564,2
4717,444398,4717,4743,4743,3733300,37333,Baptist University of the Americas,San Antonio,TX,www.bua.edu,www.bua.edu/net-price-calculator/,0,3,2,11,0,0,0,0,0,0,0,0,0,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0.1389,0,0,0,0,0,0,0,0,0.0833,0,0,0.6944,0,0,0,0,0,0,0,0,0,0,0,0,0.0833,0,0,189,0.0794,0.0265,0.6825,0.0053,0,0,0,0.2063,0,0.2593,1,NA,8938,NA,NA,NA,NA,NA,8654,8879,11442,NA,NA,0.398,0.619,NA,1,NA,0,0.381,NA,NA,NA,0.333316667,NA,NA,NA,Baptist University of the Americas,1,58,9,0,25,NA,NA,NA,NA,2940,9148,NA,NA,NA,NA,20,11,12,NA,8793,8793,20,9148,12088,0.9232692585,3
4724,444565,4724,4750,4750,3723300,37233,Culinary Institute Inc,Houston,TX,www.culinaryinstitute.edu,www.culinaryinstitute.edu/npcalc/npcalc.htm,0,2,3,11,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,0.394,0.1957,0.3478,0.0326,0,0.0027,0.0054,0,0.0217,0.6712,1,NA,25046,NA,NA,NA,NA,NA,20099,27708,28976,30117,30117,0.7965,NA,0.6398,NA,0.5082,0.8834,0.5187,25755,285.9332978,0.608247423,NA,0.612666901,NA,0.547368407,Culinary Institute Inc,1,57,84,80,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8090985159,2
4725,444574,4725,4751,4751,3832300,38323,Dade Medical College-Miami,Miami,FL,www.dademedical.edu/index.html,www.dademedical.edu/index.html,0,2,3,11,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1083,0.0092,0.1025,0.868,0.0009,0.0065,0,0.0018,0,0.0111,0,1,NA,20553,NA,NA,NA,NA,NA,20366,21062,24786,24786,NA,0.4843,NA,NA,NA,NA,0.5461,0.8107,25430,282.3251315,0.547491996,0.7164,NA,NA,0.333333343,Dade Medical College-Miami,1,82,83,78,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8087112277,2
4739,444927,4739,4766,4766,4051306,40513,The Art Institute of Tucson,Tucson,AZ,www.artinstitutes.edu/tucson,tcc.noellevitz.com/edmc/Freshman-Students?iframe=true&width=600&height=1000,0,3,3,11,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.0385,0,0.1058,0.4712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3462,0,0.0385,0,0,426,0.2934,0.0352,0.4413,0.0047,0.0258,0.0023,0.0258,0.0023,0.169,0.284,1,NA,25114,NA,NA,NA,NA,NA,24376,25723,28385,29177,24467,0.6995,0.4634,NA,0.25,NA,0.8372,0.4554,21599,239.793178,0.289359316,0.35715,NA,25200,0.501259446,The Art Institute of Tucson,1,60,67,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6488231806,3
4741,444954,4741,4768,4768,4041400,40414,Mountwest Community and Technical College,Huntington,WV,www.mctc.edu,mctc.studentaidcalculator.com/survey.aspx,0,2,1,22,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.0919,0,0.0297,0,0.0351,0.0189,0,0.0324,0,0.1351,0.0189,0.0081,0,0,0.1054,0,0,0,0,0.0703,0,0.0865,0,0,0,0,0,0,0.0054,0.2595,0.1027,0,0,2041,0.8241,0.0872,0.0034,0.0024,0.0064,0.0005,0.0029,0,0.073,0.3386,1,7549,NA,7491,7210,9946,11846,NA,NA,NA,NA,NA,NA,0.4245,NA,0.372,NA,0.1542,0.1691,0.5069,10432,115.8165856,0.33540856,NA,0.126115682,NA,NA,Mountwest Community and Technical College,2,35,10,8,13,2114,2818,0,180,NA,NA,40,4,12,11,NA,NA,NA,NA,NA,NA,40,180,5112,0.8198993825,2
4743,444990,4743,4770,4770,789301,7893,Flagler College-Tallahassee,Tallahassee,FL,www.flagler.edu,www.flagler.edu/flagler-college-tallahassee/net-price-calculator.html,0,3,2,12,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1096,0,0,0,0,0,0,0,0,0.4338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5662,0,0,469,0.6951,0.2431,0.032,0.0277,0,0.0021,0,0,0,0.0661,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.653,NA,NA,NA,NA,0.637,0.5858,23638,262.4302579,0.882969432,NA,NA,37200,0.614349783,Flagler College-Tallahassee,1,NA,NA,NA,NA,NA,NA,NA,NA,5634,0,NA,NA,NA,NA,32,0,1,NA,0,NA,32,NA,5634,0.7284510721,3
4745,445072,4745,4772,4772,3079202,30792,Westwood College-Atlanta Midtown,Atlanta,GA,www.westwood.edu,ccc.westwood.edu,0,3,3,11,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.0161,0.1667,0,0,0,0.0215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2742,0,0,0,0,0,0,0.1559,0.1344,0.2312,0,0,448,0.0558,0.8326,0.0089,0.0089,0.0022,0,0.0335,0,0.058,0.221,1,NA,21777,NA,NA,NA,NA,NA,21645,23631,NA,NA,NA,0.9781,NA,NA,0,NA,0.9781,0.6161,36833,408.9218077,0.369966443,0.243114679,NA,29800,0.482415915,Westwood College-Atlanta Midtown,1,24,36,38,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7813757466,3
4746,445081,4746,4773,4773,732936,7329,ITT Technical Institute-Eden Prairie,Eden Prairie,MN,www.itt-tech.edu,www.itt-tech.edu/npc,0,2,3,13,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.0679,0.5432,0,0,0,0.2654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0494,0,0,0,0,0,0,0.0741,0,0,0,0,208,0.7885,0.0481,0.0385,0.0865,0.0096,0,0.0096,0,0.0192,0.2885,1,NA,21872,NA,NA,NA,NA,NA,21097,20094,23128,25911,25911,0.6532,NA,NA,NA,NA,0.7948,0.7212,25833.5,286.8048087,0.394119686,0.326330526,NA,38400,0.591855824,ITT Technical Institute-Eden Prairie,1,NA,25,26,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7060970539,3
4747,445090,4747,4774,4774,3010607,30106,Virginia College-Mobile,Mobile,AL,www.vc.edu,enroll.vc.edu/npc/,0,2,3,12,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8523,0.0738,0,0,561,0.287,0.6613,0,0.0053,0.0018,0,0.0303,0,0.0143,0.2424,1,NA,18981,NA,NA,NA,NA,NA,18739,19713,22176,NA,22176,0.8466,NA,0.8537,NA,0.3043,0.7448,0.5312,19000,210.93895,0.256332599,NA,0.619266973,26400,0.389043003,Virginia College-Mobile,1,67,87,36,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6603523928,2
4748,445115,4748,4775,4775,2616703,26167,Le Cordon Bleu College of Culinary Arts-Las Vegas,Las Vegas,NV,www.chefs.edu/las-vegas,chefs.studentaidcalculator.com,0,1,3,11,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605,0.3719,0.195,0.0281,0.0545,0.0165,0.0298,0.005,0,0.2992,0,1,NA,16210,NA,NA,NA,NA,NA,15601,16230,17549,19342,20119,0.6139,NA,0.5362,NA,NA,0.7486,0.6479,11640,129.227862,0.455161419,NA,0.561876191,32900,0.522381544,Le Cordon Bleu College of Culinary Arts-Las Vegas,1,59,63,60,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6247434655,2
4749,445124,4749,4776,4776,2160303,21603,International Academy of Design and Technology-Troy,Troy,MI,www.iadtdetroit.com,iadt.studentaidcalculator.com,0,3,3,13,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.0278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0069,0,0,0,0.9306,0,0.0347,0,0,347,0.1153,0.0893,0.0115,0.0058,0.0029,0.0029,0.0202,0,0.7522,0.2565,1,NA,17208,NA,NA,NA,NA,NA,15603,16507,19729,20796,20796,0.7275,0.5294,NA,0.5238,NA,0.9137,0.4644,42103,467.4296112,0.366061164,0.197956853,NA,25200,0.407689393,International Academy of Design and Technology-Troy,2,78,21,11,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7841747351,3
4752,445197,4752,4779,4779,2298501,22985,Everest College-Fort Worth,Fort Worth,TX,www.everest.edu/campus/ft_worth,www.Everest.edu/npc,0,1,3,11,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486,0,0,0,0,0,0,0,0.88,0.0343,0,0,505,0.3762,0.1881,0.3564,0.0119,0.0059,0.0079,0.0495,0,0.004,0.0891,1,NA,21011,NA,NA,NA,NA,NA,20095,20685,NA,25543,25893,0.711,NA,0.6078,NA,0.25,0.5779,0.5505,9500,105.469475,0.32592909,NA,0.625274157,23900,0.377035141,Everest College-Fort Worth,1,64,53,37,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6650790775,2
4753,445203,4753,4780,4780,3026501,30265,Remington College-North Houston Campus,Houston,TX,www.remingtoncollege.edu/north-houston-texas-colleges,calculator.remingtoncollege.edu/,0,1,2,11,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0.1372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0818,0,0,0,0,0,0,0,0.7467,0.0343,0,0,474,0.1097,0.3734,0.4873,0.0084,0,0.0021,0.0169,0.0021,0,0,1,NA,22777,NA,NA,NA,NA,NA,22118,23014,25304,26314,26917,0.7486,NA,0.7268,NA,NA,0.578,0.403,9500,105.469475,0.438846641,NA,0.699476049,27200,0.386351973,Remington College-North Houston Campus,1,69,51,37,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6528740743,2
4754,445230,4754,4781,4781,2217109,22171,Pima Medical Institute-Las Vegas,Las Vegas,NV,pmi.edu,pmi.edu,0,1,3,12,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1018,0.3664,0.111,0.3045,0.1444,0.0098,0.0098,0.0354,0,0.0187,0,1,NA,20436,NA,NA,NA,NA,NA,20333,20604,20794,22313,23582,0.4923,NA,0.5889,NA,NA,0.6081,0.5098,9498,105.4472709,0.614709852,NA,0.536398925,27600,0.512696266,Pima Medical Institute-Las Vegas,2,61,53,52,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6489587979,2
4755,445249,4755,4782,4782,3026519,30265,Remington College-Nashville Campus,Nashville,TN,www.remingtoncollege.edu/nashville-tennessee-career-colleges-overview,calculator.remingtoncollege.edu/,0,1,2,11,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0.1053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526,0,0,0,0,0,0,0,0.8421,0,0,0,298,0.6342,0.2349,0.0738,0.0168,0,0,0.0403,0,0,0,1,NA,26739,NA,NA,NA,NA,NA,26406,27735,29184,NA,30472,0.662,NA,0.4818,NA,NA,0.538,0.453,9500,105.469475,0.438846641,NA,0.697476328,26200,0.2740964,Remington College-Nashville Campus,1,61,59,43,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.648570551,2
4756,445258,4756,4783,4783,2306804,23068,Platt College-North OKC,Oklahoma City,OK,www.plattcolleges.edu,www.plattcolleges.edu/,0,2,3,11,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0.4113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5674,0.0213,0,0,266,0.5263,0.3083,0.0489,0.0075,0.0188,0.0038,0.0677,0,0.0188,0,1,NA,21793,NA,NA,NA,NA,NA,21775,20595,23272,24911,25744,0.8026,NA,NA,NA,NA,0.8564,0.6128,12000,133.2246,0.480565371,0.596461267,NA,20600,0.458997726,Platt College-North OKC,1,100,70,72,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6723545518,3
4758,445276,4758,4785,4785,2313902,23139,Westwood College-Northlake,Atlanta,GA,www.westwood.edu,ccc.westwood.edu,0,2,3,21,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.0504,0.1655,0,0,0,0.0432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1583,0,0,0,0,0,0,0.1007,0.2518,0.2302,0,0,420,0.0905,0.7524,0.019,0.0143,0.0048,0,0.0262,0,0.0929,0.1976,1,NA,23487,NA,NA,NA,NA,NA,23671,20394,23244,NA,NA,0.9542,0.6667,NA,NA,NA,0.9542,0.7071,31126,345.5624083,0.342411039,0.356154795,NA,32400,0.493514925,Westwood College-Northlake,1,27,50,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6569452237,3
4759,445300,4759,4786,4786,42098802,20988,University of Phoenix-Jersey City Campus,Jersey City,NJ,www.phoenix.edu,www.phoenix.edu/tuition_and_financial_options/tuition_and_fees.html,0,3,3,11,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.1379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8621,0,0,455,0.0462,0.2505,0.1934,0.0176,0.0022,0.0022,0.0176,0.0374,0.433,0,1,NA,17872,NA,NA,NA,NA,NA,17329,19098,20552,NA,22102,0.6168,0.4444,NA,NA,NA,0.6475,0.7802,35500,394.122775,0.406534043,0.09430283,NA,53400,0.705231071,University of Phoenix-Jersey City Campus,1,38,9,9,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6537106152,3
4767,445434,4767,4794,4794,153409,1534,Everest University-Orange Park,Orange Park,FL,www.everest.edu/campus/orange_park,www.Everest.edu/npc,0,1,3,21,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0.1581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1216,0,0,0.1064,0,0,0,0,0.5258,0.0881,0,0,711,0.4318,0.4276,0.0689,0.0169,0.0084,0.0028,0.038,0,0.0056,0.1913,0,NA,22520,NA,NA,NA,NA,NA,21971,24118,24630,26993,NA,0.752,NA,NA,NA,NA,0.6108,0.7454,28332,314.5432806,0.274691721,0.449408313,NA,26200,0.405563355,Everest University-Orange Park,2,0,29,30,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7661889072,3
4769,445470,4769,4796,4796,450301,4503,Everest College-McLean,Vienna,VA,www.everest.edu/campus/tysons_corner,www.Everest.edu/npc,0,1,3,21,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0791,0,0,0,0,0,0,0,0.9116,0.0093,0,0,237,0.135,0.3629,0.2827,0.0759,0.0042,0.0042,0.0591,0,0.0759,0.1224,1,NA,23976,NA,NA,NA,NA,NA,23477,24234,28204,28204,28204,0.5642,NA,0.75,NA,NA,0.4866,0.5063,9500,105.469475,0.334682861,NA,0.556980674,24700,0.428930819,Everest College-McLean,1,55,54,41,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.660513328,2
4770,445559,4770,4797,4797,2599712,25997,Vatterott College-St Charles,St Charles,MO,www.vatterott.edu,www.vatterott.edu/calculator/,0,1,3,13,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.121,0.1529,0,0,0.1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1592,0.2548,0,0,0,0.1911,0.0064,0,0,305,0.7541,0.1672,0,0,0.0131,0,0.0164,0,0.0492,0,1,NA,18418,NA,NA,NA,NA,NA,17306,18463,22233,22233,21566,0.3276,NA,0.6176,NA,NA,0.269,0.6361,23116,256.6349878,0.275681483,NA,0.7311,28700,0.4401384,Vatterott College-St Charles,1,72,75,77,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.681935164,2
4776,445708,4776,4803,4803,340410,3404,Johnson & Wales University-Charlotte,Charlotte,NC,www.jwu.edu/,jwu-charlotte.studentaidcalculator.com/survey.aspx,0,2,2,11,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0.5967,0,0,0,0,0.2314,0,0,0,0,0,0,0,0,0.0379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134,0,0,2325,0.4275,0.3084,0.0546,0.0103,0.0022,0,0.0378,0.0129,0.1462,0.0168,1,NA,23355,NA,NA,NA,NA,NA,20423,21195,24178,25785,29249,0.5106,0.7242,NA,NA,NA,0.9163,0.0981,27000,299.75535,0.801117943,0.570106548,NA,35100,0.599495888,Johnson & Wales University-Charlotte,2,75,62,63,62,NA,NA,NA,NA,14374,245,NA,NA,NA,NA,29,17,23,NA,12728,12728,29,245,14619,0.6073224213,3
4777,445726,4777,4804,4804,2609203,26092,L'Ecole Culinaire-St Louis,St. Louis,MO,www.lecoleculinaire.com,www.vatterott.edu/calculator/,0,1,3,21,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0.9802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198,0,0,269,0.3271,0.6134,0.0112,0.0037,0.0074,0,0.0223,0,0.0149,0,1,NA,18617,NA,NA,NA,NA,NA,17523,17685,21360,23210,23080,0.3282,NA,0.3714,NA,NA,0.229,0.7212,22155,245.9659178,0.306055647,NA,0.466852992,34200,0.36954087,L'Ecole Culinaire-St Louis,1,62,76,75,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.652558511,2
4780,445753,4780,4807,4807,2326306,23263,Fortis Institute-Miami,Miami,FL,www.fortis.edu,www.fortis.edu,0,1,3,21,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,130,0.0308,0.1615,0.7846,0.0077,0,0,0.0077,0,0.0077,0,1,NA,9691,NA,NA,NA,NA,NA,9573,9953,9764,NA,NA,0.6831,NA,0.6667,NA,NA,0.6543,0.5769,9500,105.469475,0.477781605,NA,0.636685444,23200,0.436151087,Fortis Institute-Miami,1,74,65,61,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6551402819,2
